,cmplnt_num,cmplnt_fr_dt,crm_atpt_cptd_cd,juris_desc,law_cat_cd,loc_of_occur_desc,ofns_desc,susp_age_group,susp_race,susp_sex,vic_age_group,vic_race,vic_sex,latitude,longitude
485,247638860,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,25-44,ASIAN / PACIFIC ISLANDER,M,UNKNOWN,UNKNOWN,D,40.77598847900003,-73.91048100999996
486,727776050,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,25-44,WHITE HISPANIC,F,25-44,WHITE HISPANIC,F,40.81973024600006,-73.82029001199999
487,626426480,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,ROBBERY,25-44,BLACK,M,UNKNOWN,UNKNOWN,D,40.730596278000064,-73.86340922399995
488,527453024,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,WHITE,M,25-44,WHITE HISPANIC,F,40.86075204500003,-73.88958329299999
489,499808268,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,<18,BLACK,F,45-64,WHITE,F,40.587152447000044,-73.94908876699996
490,892191005,2021-12-03T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,VEHICLE AND TRAFFIC LAWS,UNKNOWN,UNKNOWN,U,25-44,WHITE,F,40.67154448400004,-73.95765812199994
491,615758649,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,E,40.71125473700005,-73.78487607199997
492,564698846,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,BLACK,M,UNKNOWN,UNKNOWN,D,40.761248169000055,-73.99429801399998
493,520299007,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY OF MOTOR VEHICLE,UNKNOWN,WHITE,U,25-44,WHITE,F,40.68836548400003,-73.86127093499994
494,650381057,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,MISCELLANEOUS PENAL LAW,18-24,BLACK HISPANIC,M,45-64,BLACK,F,40.83605446300004,-73.90089581899997
495,708958624,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,F,45-64,WHITE,F,40.62382703900005,-73.94049443499993
496,672473146,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,45-64,BLACK,M,UNKNOWN,UNKNOWN,D,40.727484623000066,-73.89278065599996
497,215395813,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,U,25-44,BLACK,M,40.74296235400004,-73.95527424799997
498,391403621,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY OF MOTOR VEHICLE,UNKNOWN,UNKNOWN,M,45-64,BLACK,M,40.88901442700006,-73.82900344899997
499,402634530,2021-11-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,45-64,BLACK,M,25-44,ASIAN / PACIFIC ISLANDER,F,40.59740454100006,-73.99730075599996
500,729612339,2021-12-24T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,FELONY,OPPOSITE OF,GRAND LARCENY,UNKNOWN,UNKNOWN,U,18-24,BLACK,M,40.76339148500005,-73.93752515999995
501,610910989,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,25-44,BLACK HISPANIC,M,25-44,WHITE HISPANIC,F,40.71974659800003,-73.94164617899997
502,724164529,2021-12-21T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,GRAND LARCENY,UNKNOWN,UNKNOWN,M,18-24,BLACK,M,40.68065753500007,-73.73797451799999
503,791359445,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,25-44,BLACK HISPANIC,M,18-24,WHITE HISPANIC,F,40.70750314600008,-73.94941885699996
504,244048892,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,<18,BLACK,M,UNKNOWN,UNKNOWN,D,40.78414861200008,-73.97962812899993
505,516010055,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,25-44,BLACK,F,25-44,WHITE HISPANIC,F,40.61511807000005,-73.98194167999998
506,169123341,2021-12-27T00:00:00.000,ATTEMPTED,N.Y. POLICE DEPT,FELONY,INSIDE,BURGLARY,45-64,BLACK,M,UNKNOWN,UNKNOWN,D,40.72038120900004,-73.98935194299997
507,937329168,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL TRESPASS,UNKNOWN,BLACK,M,UNKNOWN,UNKNOWN,D,40.755936991000056,-73.992598403
508,442509685,2021-12-25T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,WHITE,M,45-64,BLACK,F,40.710280539000046,-73.94289166899993
509,245494775,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,M,18-24,BLACK,F,40.80967347200004,-73.92019278899994
510,888108014,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,VEHICLE AND TRAFFIC LAWS,25-44,BLACK,U,25-44,WHITE HISPANIC,F,40.859720376000034,-73.85735623199997
511,344767722,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,25-44,BLACK,M,UNKNOWN,UNKNOWN,D,40.63087218600003,-74.10320489899993
512,277611626,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,25-44,WHITE,M,25-44,UNKNOWN,F,40.69532587300005,-73.95953988199994
513,606855445,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,UNKNOWN,UNKNOWN,U,45-64,BLACK,F,40.687732210000036,-73.93749147799997
514,415349994,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,<18,ASIAN / PACIFIC ISLANDER,M,25-44,WHITE,F,40.76899132200003,-73.95668640399998
515,887653714,2021-11-03T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,GRAND LARCENY,25-44,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F,40.814458477000066,-73.845495337
516,792295930,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,ASIAN / PACIFIC ISLANDER,M,18-24,UNKNOWN,M,40.854092353000055,-73.86771750999998
517,732022721,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,UNKNOWN,UNKNOWN,U,25-44,BLACK HISPANIC,M,40.87800313300004,-73.84689175499993
518,191950220,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,45-64,BLACK,M,45-64,WHITE HISPANIC,F,40.67466833200007,-73.87251485199994
519,806564579,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY OF MOTOR VEHICLE,UNKNOWN,BLACK,M,25-44,WHITE HISPANIC,M,40.817000593000046,-73.91835231599998
520,176710947,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,45-64,WHITE HISPANIC,M,25-44,BLACK,M,40.736917049000056,-73.95190079599996
521,366364894,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.691011529000036,-73.98345727099996
522,511095332,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,U,25-44,WHITE HISPANIC,M,40.63865150000004,-74.13214294199997
523,631614431,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,BURGLARY,25-44,BLACK,M,UNKNOWN,UNKNOWN,D,40.69156445900006,-73.837136522
524,107947090,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.757346324000025,-73.98018136799993
525,677969548,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,25-44,BLACK,M,25-44,ASIAN / PACIFIC ISLANDER,F,40.86915705000007,-73.89939300199995
526,392190050,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,VEHICLE AND TRAFFIC LAWS,UNKNOWN,WHITE HISPANIC,M,25-44,BLACK,M,40.647130963000045,-74.01516176699994
527,467097039,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,<18,BLACK,F,45-64,WHITE,F,40.611062636000035,-73.99674915199995
528,808061074,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,VEHICLE AND TRAFFIC LAWS,UNKNOWN,UNKNOWN,U,45-64,ASIAN / PACIFIC ISLANDER,M,40.76382635900006,-73.88009468099993
529,403580806,2021-12-31T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,OUTSIDE,GRAND LARCENY,25-44,WHITE,M,UNKNOWN,UNKNOWN,D,40.73381985200007,-73.87163311999996
530,332397664,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,BLACK HISPANIC,M,65+,BLACK,M,40.80065443600006,-73.95631544699995
531,235287345,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,25-44,WHITE HISPANIC,M,UNKNOWN,UNKNOWN,D,40.74759270800007,-73.98939451199995
532,728853501,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,BURGLARY,25-44,BLACK,M,25-44,WHITE HISPANIC,M,40.87568392500003,-73.87419779299995
533,487585074,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,U,25-44,BLACK,M,40.81984592100008,-73.91329430899998
534,759037892,2021-12-23T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,FELONY,FRONT OF,MISCELLANEOUS PENAL LAW,18-24,UNKNOWN,M,65+,BLACK,F,40.696847054000045,-73.93650923699995
535,112680223,2021-12-06T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,BLACK,M,65+,BLACK,F,40.876891452000045,-73.84683284299997
536,834219071,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,GRAND LARCENY,25-44,AMERICAN INDIAN/ALASKAN NATIVE,M,UNKNOWN,UNKNOWN,D,40.724367080000036,-74.00153114299998
537,980162170,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,UNKNOWN,UNKNOWN,M,25-44,WHITE,M,40.67223433300006,-73.98210286099999
538,647398615,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,FELONY ASSAULT,UNKNOWN,UNKNOWN,U,25-44,WHITE,M,40.73972433900008,-73.97647696499997
539,990768689,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,BLACK HISPANIC,M,UNKNOWN,UNKNOWN,D,40.735617612000055,-73.99266921899994
540,217665509,2021-12-28T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,FELONY,INSIDE,DANGEROUS WEAPONS,25-44,BLACK,M,UNKNOWN,UNKNOWN,E,40.69566768300007,-73.94345954299997
541,626940920,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,BLACK,M,25-44,BLACK,F,40.65289061800007,-73.96478407099994
542,182773579,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,FRONT OF,HARRASSMENT 2,UNKNOWN,UNKNOWN,U,25-44,ASIAN / PACIFIC ISLANDER,M,40.71175690600006,-73.789260685
543,886822063,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,OPPOSITE OF,GRAND LARCENY,UNKNOWN,WHITE,U,UNKNOWN,UNKNOWN,D,40.73381985200007,-73.87163311999996
544,222463932,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,UNKNOWN,BLACK,M,65+,WHITE HISPANIC,M,40.86013545100008,-73.86947690899994
545,793121221,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,UNKNOWN,WHITE,U,25-44,ASIAN / PACIFIC ISLANDER,M,40.65747454300004,-73.95028934799996
546,507433897,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,FRONT OF,HARRASSMENT 2,UNKNOWN,UNKNOWN,U,25-44,WHITE HISPANIC,F,40.594032466000044,-74.06898422099994
547,240772227,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,65+,WHITE HISPANIC,F,45-64,BLACK,F,40.65204791600007,-73.94390374499993
548,954199044,2021-12-18T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,VIOLATION,INSIDE,HARRASSMENT 2,25-44,BLACK,F,25-44,WHITE HISPANIC,F,40.860778855000035,-73.85879280199998
549,561245250,2021-12-27T00:00:00.000,COMPLETED,N.Y. TRANSIT POLICE,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,E,40.76433114500002,-73.97719748199995
550,360835271,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,25-44,BLACK,M,45-64,ASIAN / PACIFIC ISLANDER,M,40.604328942000045,-74.01317854099993
551,525139110,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,GRAND LARCENY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.76263677000002,-73.97316586699996
552,347163669,2021-02-19T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,45-64,WHITE,M,25-44,BLACK,F,40.81359296400007,-73.94934906999998
553,841944044,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,FRONT OF,HARRASSMENT 2,45-64,BLACK,F,25-44,BLACK,M,40.72784161800007,-74.00878682899997
554,637040382,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,25-44,BLACK,M,45-64,WHITE,F,40.673977541000056,-73.98396620199998
555,813588334,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,U,45-64,WHITE,M,40.768796646000055,-73.90625954499995
556,877207025,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,FRONT OF,HARRASSMENT 2,UNKNOWN,UNKNOWN,U,25-44,BLACK,F,40.66834956600008,-73.90651606299997
557,697625334,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,FELONY ASSAULT,18-24,WHITE HISPANIC,M,18-24,WHITE HISPANIC,F,40.84966454300008,-73.89981285799998
558,185484029,2021-12-28T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,ROBBERY,UNKNOWN,BLACK,F,18-24,WHITE,M,40.661506131000074,-73.87665259899995
559,331284428,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,U,18-24,BLACK,F,40.76738661300004,-73.98028668399996
560,745597458,2021-12-29T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,25-44,BLACK,F,25-44,BLACK,M,40.59487235300003,-73.94081550099996
561,896511831,2021-12-01T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.807699163000045,-73.94738485799998
562,945140168,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,UNKNOWN,U,25-44,WHITE HISPANIC,F,40.74313055300007,-73.88237298699994
563,409155953,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,U,25-44,BLACK,M,40.69708225800008,-73.78569715799993
564,593151825,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,18-24,BLACK HISPANIC,F,UNKNOWN,UNKNOWN,D,40.644724074000074,-73.90184663899998
565,704377195,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,U,25-44,WHITE,F,40.59618695300003,-74.06457180899997
566,480898794,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,VEHICLE AND TRAFFIC LAWS,UNKNOWN,UNKNOWN,M,25-44,ASIAN / PACIFIC ISLANDER,M,40.64672571600005,-73.99788254099997
567,733689032,2021-12-26T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,WHITE HISPANIC,M,45-64,BLACK,M,40.79115738000007,-73.97334938699998
568,626904926,2021-12-27T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,M,25-44,BLACK,F,40.760782095000025,-73.93414527799997
569,821392229,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,FELONY ASSAULT,45-64,BLACK HISPANIC,F,45-64,WHITE,F,40.81842782300004,-73.92228859599999
570,456530923,2021-12-18T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,UNKNOWN,U,25-44,WHITE HISPANIC,F,40.74750909000005,-73.83388155499993
571,307045956,2021-11-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,UNKNOWN,U,45-64,WHITE HISPANIC,M,40.78379353300004,-73.84490207
572,238593669,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,DANGEROUS WEAPONS,25-44,BLACK,M,UNKNOWN,UNKNOWN,E,40.70436962100007,-73.83576715399995
573,999852751,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,25-44,WHITE HISPANIC,M,65+,WHITE HISPANIC,M,40.71229171300007,-73.93625645499998
574,276704775,2021-12-26T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,25-44,WHITE,M,25-44,BLACK,M,40.810312698000075,-73.91976936899994
575,348911377,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,REAR OF,CRIMINAL MISCHIEF & RELATED OF,18-24,BLACK,M,UNKNOWN,UNKNOWN,F,40.607071742000066,-73.92463064699997
576,776839535,2021-12-29T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,GRAND LARCENY,25-44,ASIAN / PACIFIC ISLANDER,M,18-24,UNKNOWN,M,40.91272339600005,-73.90252535799993
577,534308872,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,UNKNOWN,U,25-44,BLACK,F,40.69471253700004,-73.80041797699994
578,880414998,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,FRONT OF,PETIT LARCENY,UNKNOWN,UNKNOWN,F,18-24,WHITE,F,40.73042975800007,-73.98926013499994
579,862003057,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,MISCELLANEOUS PENAL LAW,25-44,BLACK,F,45-64,WHITE HISPANIC,F,40.83813368600005,-73.94388056399998
580,179868677,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,BLACK,U,25-44,ASIAN / PACIFIC ISLANDER,M,40.745857483000066,-73.94739760699997
581,207744579,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,FORGERY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,E,40.67908162800006,-73.92526672699995
582,329535802,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,FELONY ASSAULT,25-44,UNKNOWN,M,45-64,BLACK,F,40.655865405000036,-73.94288058399997
583,453127578,2021-12-29T00:00:00.000,ATTEMPTED,N.Y. TRANSIT POLICE,MISDEMEANOR,FRONT OF,OFF. AGNST PUB ORD SENSBLTY &,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,E,40.66309770000004,-73.96238892699995
584,586292694,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY OF MOTOR VEHICLE,UNKNOWN,BLACK HISPANIC,M,25-44,WHITE,M,40.86676924500005,-73.92061236199999
585,746006642,2021-12-29T00:00:00.000,COMPLETED,N.Y. TRANSIT POLICE,FELONY,INSIDE,ROBBERY,25-44,WHITE,M,45-64,BLACK,M,40.858376975000056,-73.90391003799994
586,255247495,2021-12-28T00:00:00.000,ATTEMPTED,N.Y. HOUSING POLICE,FELONY,INSIDE,BURGLARY,UNKNOWN,BLACK,M,UNKNOWN,UNKNOWN,D,40.79216659000008,-73.96989644099993
587,701128341,2021-12-23T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,UNKNOWN,UNKNOWN,U,25-44,BLACK HISPANIC,M,40.83540554900002,-73.92478396599995
588,991350337,2021-11-04T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,GRAND LARCENY,UNKNOWN,UNKNOWN,M,25-44,WHITE HISPANIC,M,40.850288299000056,-73.90387111799998
589,450165104,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,FRONT OF,HARRASSMENT 2,UNKNOWN,UNKNOWN,U,25-44,WHITE HISPANIC,M,40.68621456300008,-73.86439795699994
590,213170023,2021-12-25T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,18-24,WHITE,M,45-64,BLACK,F,40.64349203000006,-73.95556793399999
591,760674406,2021-12-27T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,25-44,BLACK,M,25-44,WHITE HISPANIC,M,40.68908534600007,-73.95505076299997
592,790113942,2021-12-23T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,FELONY,FRONT OF,MISCELLANEOUS PENAL LAW,UNKNOWN,UNKNOWN,M,25-44,BLACK,F,40.71888168700008,-73.98220577599994
593,350035066,2017-01-01T00:00:00.000,COMPLETED,N.Y. HOUSING POLICE,MISDEMEANOR,INSIDE,SEX CRIMES,25-44,BLACK,M,<18,BLACK,F,40.59414516900005,-73.96041495199995
594,887627659,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,FELONY ASSAULT,<18,BLACK,M,65+,BLACK,M,40.66515419800004,-73.92460827499998
595,204074409,2021-12-30T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,<18,ASIAN / PACIFIC ISLANDER,M,25-44,WHITE,M,40.72601872300004,-73.89862053699994
596,789285281,2021-12-24T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,45-64,BLACK,M,25-44,WHITE HISPANIC,F,40.70042619400005,-73.82878750599998
597,896592876,2021-12-26T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,25-44,BLACK,F,UNKNOWN,UNKNOWN,D,40.689405478000026,-73.98111745299997
598,372786176,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,VIOLATION,INSIDE,HARRASSMENT 2,UNKNOWN,WHITE HISPANIC,F,25-44,BLACK,M,40.910209614000046,-73.89660660399994
599,340904551,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,MISDEMEANOR,INSIDE,PETIT LARCENY,UNKNOWN,UNKNOWN,M,UNKNOWN,UNKNOWN,D,40.77605701500005,-73.93490644499997
600,734791237,2021-12-22T00:00:00.000,COMPLETED,N.Y. POLICE DEPT,FELONY,INSIDE,BURGLARY,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,40.702770532000045,-73.986671442
